# Day length (hours): 12
# Light PAR (micromol m-2 s-1): day: 400 night: 400
# Temperature (deg C): day: 21 night: 18
# CO2 (Pa): day: 400
# Clock Genotype : WT
t,leaf_num,rosette,temp,light,root,co2,mf,starch,rosette_fw
171,2,0.000015,21,400,0,400,0,0,0.000163
172,2,0.000015,21,400,0,400,0,0.000001,0.000166
173,2,0.000015,21,400,0,400,0,0.000001,0.000168
174,2,0.000015,21,400,0,400,0,0.000001,0.000171
175,2,0.000016,21,400,0,400,0,0.000001,0.000174
176,2,0.000016,21,400,0,400,0,0.000001,0.000177
177,2,0.000016,21,400,0,400,0,0.000001,0.00018
178,2,0.000016,21,400,0,400,0,0.000002,0.000183
179,2,0.000017,21,400,0,400,0,0.000002,0.000186
180,2,0.000017,21,400,0,400,0,0.000002,0.000189
181,2,0.000017,18,400,0,400,0,0.000002,0.000193
182,2,0.000018,18,400,0,400,0,0.000002,0.000196
183,2,0.000018,18,400,0,400,0,0.000002,0.000199
184,2,0.000018,18,400,0,400,0,0.000001,0.000203
185,2,0.000019,18,400,0,400,0,0.000001,0.000206
186,2,0.000019,18,400,0,400,0,0.000001,0.00021
187,2,0.000019,18,400,0,400,0,0.000001,0.000213
188,2,0.00002,18,400,0,400,0,0.000001,0.000217
189,2,0.00002,18,400,0,400,0,0,0.000221
190,2,0.00002,18,400,0,400,0,0,0.000224
191,2,0.000021,18,400,0,400,0,0,0.000228
192,2,0.000021,18,400,0,400,0,0,0.000232
193,2,0.000021,21,400,0,400,0,0,0.000236
194,2,0.000022,21,400,0,400,0,0,0.00024
195,2,0.000022,21,400,0,400,0,0,0.000244
196,2,0.000022,21,400,0,400,0,0.000001,0.000248
197,2,0.000023,21,400,0,400,0,0.000001,0.000252
198,2,0.000023,21,400,0,400,0,0.000001,0.000257
199,2,0.000023,21,400,0,400,0,0.000001,0.000261
200,2,0.000024,21,400,0,400,0,0.000002,0.000265
201,2,0.000024,21,400,0,400,0.000001,0.000002,0.00027
202,2,0.000025,21,400,0,400,0.000001,0.000002,0.000275
203,2,0.000025,21,400,0,400,0.000001,0.000002,0.000279
204,3,0.000026,21,400,0,400,0.000001,0.000003,0.000284
205,3,0.000026,18,400,0,400,0.000001,0.000003,0.000289
206,3,0.000026,18,400,0,400,0.000001,0.000003,0.000294
207,3,0.000027,18,400,0,400,0.000001,0.000002,0.000299
208,3,0.000027,18,400,0,400,0.000001,0.000002,0.000304
209,3,0.000028,18,400,0,400,0.000001,0.000002,0.000309
210,3,0.000028,18,400,0,400,0.000001,0.000001,0.000314
211,3,0.000029,18,400,0,400,0,0.000001,0.00032
212,3,0.000029,18,400,0,400,0,0.000001,0.000325
213,3,0.00003,18,400,0,400,0,0.000001,0.00033
214,3,0.00003,18,400,0,400,0,0,0.000336
215,3,0.000031,18,400,0,400,0,0,0.000342
216,3,0.000031,18,400,0,400,0,0,0.000348
217,3,0.000032,21,400,0,400,0,0,0.000354
218,3,0.000032,21,400,0,400,0,0,0.00036
219,3,0.000033,21,400,0,400,0,0.000001,0.000366
220,3,0.000033,21,400,0,400,0,0.000001,0.000372
221,3,0.000034,21,400,0,400,0,0.000001,0.000378
222,3,0.000035,21,400,0,400,0.000001,0.000002,0.000385
223,3,0.000035,21,400,0,400,0.000001,0.000002,0.000391
224,3,0.000036,21,400,0,400,0.000001,0.000002,0.000398
225,3,0.000036,21,400,0,400,0.000001,0.000003,0.000405
226,3,0.000037,21,400,0,400,0.000001,0.000003,0.000411
227,3,0.000038,21,400,0,400,0.000001,0.000003,0.000418
228,3,0.000038,21,400,0,400,0.000001,0.000004,0.000426
229,3,0.000039,18,400,0,400,0.000001,0.000004,0.000433
230,3,0.00004,18,400,0,400,0.000001,0.000004,0.00044
231,3,0.00004,18,400,0,400,0.000001,0.000003,0.000448
232,3,0.000041,18,400,0,400,0.000001,0.000003,0.000455
233,3,0.000042,18,400,0,400,0.000001,0.000002,0.000463
234,3,0.000042,18,400,0,400,0.000001,0.000002,0.000471
235,3,0.000043,18,400,0,400,0.000001,0.000002,0.000479
236,3,0.000044,18,400,0,400,0.000001,0.000001,0.000487
237,3,0.000045,18,400,0,400,0.000001,0.000001,0.000495
238,3,0.000045,18,400,0,400,0,0.000001,0.000504
239,3,0.000046,18,400,0,400,0,0,0.000512
240,3,0.000047,18,400,0,400,0,0,0.000521
241,3,0.000048,21,400,0,400,0,0,0.00053
242,3,0.000048,21,400,0,400,0,0,0.000539
243,3,0.000049,21,400,0,400,0,0.000001,0.000548
244,3,0.00005,21,400,0,400,0.000001,0.000001,0.000557
245,3,0.000051,21,400,0,400,0.000001,0.000002,0.000567
246,3,0.000052,21,400,0,400,0.000001,0.000002,0.000576
247,3,0.000053,21,400,0,400,0.000001,0.000003,0.000586
248,3,0.000054,21,400,0,400,0.000001,0.000003,0.000596
249,4,0.000055,21,400,0,400,0.000001,0.000004,0.000606
250,4,0.000055,21,400,0,400,0.000001,0.000004,0.000617
251,4,0.000056,21,400,0,400,0.000001,0.000005,0.000627
252,4,0.000057,21,400,0,400,0.000001,0.000005,0.000638
253,4,0.000058,18,400,0,400,0.000002,0.000006,0.000649
254,4,0.000059,18,400,0,400,0.000001,0.000005,0.00066
255,4,0.00006,18,400,0,400,0.000001,0.000005,0.000671
256,4,0.000061,18,400,0,400,0.000001,0.000004,0.000682
257,4,0.000062,18,400,0,400,0.000001,0.000003,0.000694
258,4,0.000064,18,400,0,400,0.000001,0.000003,0.000706
259,4,0.000065,18,400,0,400,0.000001,0.000002,0.000718
260,4,0.000066,18,400,0,400,0.000001,0.000002,0.00073
261,4,0.000067,18,400,0,400,0.000001,0.000001,0.000742
262,4,0.000068,18,400,0,400,0.000001,0.000001,0.000755
263,4,0.000069,18,400,0,400,0.000001,0,0.000768
264,4,0.00007,18,400,0,400,0.000001,0,0.000781
265,4,0.000071,21,400,0,400,0,0,0.000794
266,4,0.000073,21,400,0,400,0.000001,0.000001,0.000808
267,4,0.000074,21,400,0,400,0.000001,0.000001,0.000821
268,4,0.000075,21,400,0,400,0.000001,0.000002,0.000835
269,4,0.000076,21,400,0,400,0.000001,0.000003,0.000849
270,4,0.000078,21,400,0,400,0.000001,0.000003,0.000864
271,4,0.000079,21,400,0,400,0.000001,0.000004,0.000879
272,4,0.00008,21,400,0,400,0.000001,0.000005,0.000893
273,4,0.000082,21,400,0,400,0.000002,0.000006,0.000909
274,4,0.000083,21,400,0,400,0.000002,0.000006,0.000924
275,4,0.000085,21,400,0,400,0.000002,0.000007,0.00094
276,4,0.000086,21,400,0,400,0.000002,0.000008,0.000956
277,4,0.000087,18,400,0,400,0.000002,0.000009,0.000972
278,4,0.000089,18,400,0,400,0.000002,0.000008,0.000989
279,4,0.00009,18,400,0,400,0.000002,0.000007,0.001005
280,4,0.000092,18,400,0,400,0.000002,0.000006,0.001022
281,4,0.000094,18,400,0,400,0.000002,0.000005,0.00104
282,4,0.000095,18,400,0,400,0.000002,0.000004,0.001058
283,4,0.000097,18,400,0,400,0.000001,0.000003,0.001076
284,4,0.000098,18,400,0,400,0.000001,0.000003,0.001094
285,4,0.0001,18,400,0,400,0.000001,0.000002,0.001112
286,4,0.000102,18,400,0,400,0.000001,0.000001,0.001131
287,4,0.000104,18,400,0,400,0.000001,0.000001,0.001151
288,4,0.000105,18,400,0,400,0.000001,0,0.00117
289,4,0.000107,21,400,0,400,0.000001,0,0.00119
290,4,0.000109,21,400,0,400,0.000001,0.000001,0.00121
291,4,0.000111,21,400,0,400,0.000001,0.000002,0.001231
292,4,0.000113,21,400,0,400,0.000001,0.000003,0.001252
293,4,0.000115,21,400,0,400,0.000001,0.000004,0.001273
294,5,0.000117,21,400,0,400,0.000002,0.000005,0.001295
295,5,0.000118,21,400,0,400,0.000002,0.000006,0.001317
296,5,0.000121,21,400,0,400,0.000002,0.000007,0.001339
297,5,0.000123,21,400,0,400,0.000002,0.000008,0.001362
298,5,0.000125,21,400,0,400,0.000002,0.000009,0.001385
299,5,0.000127,21,400,0,400,0.000003,0.00001,0.001408
300,5,0.000129,21,400,0,400,0.000003,0.000011,0.001432
301,5,0.000131,18,400,0,400,0.000003,0.000012,0.001457
302,5,0.000133,18,400,0,400,0.000003,0.000011,0.001482
303,5,0.000136,18,400,0,400,0.000003,0.00001,0.001507
304,5,0.000138,18,400,0,400,0.000003,0.000008,0.001532
305,5,0.00014,18,400,0,400,0.000002,0.000007,0.001558
306,5,0.000143,18,400,0,400,0.000002,0.000006,0.001585
307,5,0.000145,18,400,0,400,0.000002,0.000005,0.001612
308,5,0.000148,18,400,0,400,0.000002,0.000004,0.001639
309,5,0.00015,18,400,0,400,0.000002,0.000003,0.001667
310,5,0.000153,18,400,0,400,0.000001,0.000002,0.001695
311,5,0.000155,18,400,0,400,0.000001,0.000001,0.001724
312,5,0.000158,18,400,0,400,0.000001,0,0.001754
313,5,0.000161,21,400,0,400,0.000001,0,0.001783
314,5,0.000163,21,400,0,400,0.000001,0.000001,0.001814
315,5,0.000166,21,400,0,400,0.000001,0.000003,0.001845
316,5,0.000169,21,400,0,400,0.000002,0.000004,0.001876
317,5,0.000172,21,400,0,400,0.000002,0.000006,0.001908
318,5,0.000175,21,400,0,400,0.000002,0.000007,0.00194
319,5,0.000178,21,400,0,400,0.000003,0.000009,0.001973
320,5,0.000181,21,400,0,400,0.000003,0.00001,0.002007
321,5,0.000184,21,400,0,400,0.000003,0.000012,0.002041
322,5,0.000187,21,400,0,400,0.000004,0.000013,0.002076
323,5,0.00019,21,400,0,400,0.000004,0.000015,0.002111
324,5,0.000193,21,400,0,400,0.000004,0.000016,0.002147
325,5,0.000196,18,400,0,400,0.000004,0.000018,0.002183
326,5,0.0002,18,400,0,400,0.000004,0.000016,0.00222
327,5,0.000203,18,400,0,400,0.000004,0.000014,0.002258
328,5,0.000207,18,400,0,400,0.000004,0.000012,0.002296
329,5,0.00021,18,400,0,400,0.000003,0.00001,0.002335
330,5,0.000214,18,400,0,400,0.000003,0.000009,0.002375
331,5,0.000217,18,400,0,400,0.000003,0.000007,0.002416
332,5,0.000221,18,400,0,400,0.000003,0.000005,0.002457
333,5,0.000225,18,400,0,400,0.000002,0.000004,0.002498
334,5,0.000229,18,400,0,400,0.000002,0.000002,0.002541
335,5,0.000233,18,400,0,400,0.000002,0.000001,0.002584
336,5,0.000237,18,400,0,400,0.000002,0,0.002628
337,5,0.000241,21,400,0,400,0.000001,0,0.002673
338,5,0.000245,21,400,0,400,0.000002,0.000002,0.002718
339,6,0.000249,21,400,0,400,0.000002,0.000004,0.002764
340,6,0.000253,21,400,0,400,0.000003,0.000006,0.002811
341,6,0.000257,21,400,0,400,0.000003,0.000008,0.002859
342,6,0.000262,21,400,0,400,0.000003,0.00001,0.002908
343,6,0.000266,21,400,0,400,0.000004,0.000012,0.002957
344,6,0.000271,21,400,0,400,0.000004,0.000014,0.003007
345,6,0.000275,21,400,0,400,0.000005,0.000017,0.003059
346,6,0.00028,21,400,0,400,0.000005,0.000019,0.003111
347,6,0.000285,21,400,0,400,0.000006,0.000021,0.003163
348,6,0.00029,21,400,0,400,0.000006,0.000023,0.003217
349,6,0.000294,18,400,0,400,0.000006,0.000025,0.003272
350,6,0.000299,18,400,0,400,0.000006,0.000023,0.003328
351,6,0.000305,18,400,0,400,0.000006,0.00002,0.003384
352,6,0.00031,18,400,0,400,0.000005,0.000017,0.003442
353,6,0.000315,18,400,0,400,0.000005,0.000015,0.0035
354,6,0.00032,18,400,0,400,0.000005,0.000012,0.00356
355,6,0.000326,18,400,0,400,0.000004,0.00001,0.00362
356,6,0.000331,18,400,0,400,0.000004,0.000008,0.003682
357,6,0.000337,18,400,0.000001,400,0.000003,0.000006,0.003744
358,6,0.000343,18,400,0.000001,400,0.000003,0.000004,0.003808
359,6,0.000349,18,400,0.000001,400,0.000003,0.000002,0.003873
360,6,0.000354,18,400,0.000001,400,0.000002,0,0.003938
361,6,0.00036,21,400,0.000001,400,0.000002,0,0.004005
362,6,0.000367,21,400,0.000001,400,0.000002,0.000003,0.004074
363,6,0.000373,21,400,0.000001,400,0.000003,0.000006,0.004143
364,6,0.000379,21,400,0.000001,400,0.000004,0.000009,0.004213
365,6,0.000386,21,400,0.000001,400,0.000004,0.000011,0.004285
366,6,0.000392,21,400,0.000001,400,0.000005,0.000014,0.004358
367,6,0.000399,21,400,0.000001,400,0.000005,0.000017,0.004432
368,6,0.000406,21,400,0.000001,400,0.000006,0.000021,0.004507
369,6,0.000413,21,400,0.000001,400,0.000007,0.000024,0.004584
370,6,0.00042,21,400,0.000001,400,0.000007,0.000027,0.004662
371,6,0.000427,21,400,0.000001,400,0.000008,0.00003,0.004741
372,6,0.000434,21,400,0.000001,400,0.000009,0.000033,0.004821
373,6,0.000441,18,400,0.000001,400,0.000009,0.000036,0.004903
374,6,0.000449,18,400,0.000001,400,0.000009,0.000032,0.004987
375,6,0.000456,18,400,0.000001,400,0.000008,0.000028,0.005072
376,6,0.000464,18,400,0.000001,400,0.000008,0.000025,0.005158
377,6,0.000472,18,400,0.000001,400,0.000007,0.000021,0.005245
378,6,0.00048,18,400,0.000001,400,0.000006,0.000017,0.005335
379,6,0.000488,18,400,0.000001,400,0.000006,0.000014,0.005425
380,6,0.000497,18,400,0.000001,400,0.000005,0.000011,0.005518
381,6,0.000505,18,400,0.000001,400,0.000005,0.000008,0.005611
382,6,0.000514,18,400,0.000001,400,0.000004,0.000005,0.005707
383,6,0.000522,18,400,0.000001,400,0.000004,0.000003,0.005804
384,7,0.000531,18,400,0.000002,400,0.000003,0.000001,0.005902
385,7,0.00054,21,400,0.000002,400,0.000003,0,0.006003
386,7,0.000549,21,400,0.000002,400,0.000004,0.000004,0.006105
387,7,0.000559,21,400,0.000002,400,0.000004,0.000008,0.006209
388,7,0.000568,21,400,0.000002,400,0.000005,0.000012,0.006314
389,7,0.000578,21,400,0.000002,400,0.000006,0.000017,0.006421
390,7,0.000588,21,400,0.000002,400,0.000007,0.000021,0.006531
391,7,0.000598,21,400,0.000002,400,0.000008,0.000025,0.006642
392,7,0.000608,21,400,0.000002,400,0.000009,0.00003,0.006755
393,7,0.000618,21,400,0.000002,400,0.00001,0.000034,0.006869
394,7,0.000629,21,400,0.000002,400,0.00001,0.000039,0.006986
395,7,0.000639,21,400,0.000002,400,0.000011,0.000043,0.007105
396,7,0.00065,21,400,0.000002,400,0.000012,0.000048,0.007226
397,7,0.000661,18,400,0.000003,400,0.000013,0.000052,0.007349
398,7,0.000673,18,400,0.000003,400,0.000012,0.000046,0.007473
399,7,0.000684,18,400,0.000003,400,0.000012,0.000041,0.007601
400,7,0.000696,18,400,0.000003,400,0.000011,0.000035,0.00773
401,7,0.000708,18,400,0.000003,400,0.00001,0.00003,0.007861
402,7,0.00072,18,400,0.000003,400,0.000009,0.000025,0.007995
403,7,0.000732,18,400,0.000003,400,0.000009,0.00002,0.008131
404,7,0.000744,18,400,0.000003,400,0.000008,0.000016,0.008269
405,7,0.000757,18,400,0.000003,400,0.000007,0.000011,0.00841
406,7,0.00077,18,400,0.000004,400,0.000006,0.000007,0.008552
407,7,0.000783,18,400,0.000004,400,0.000005,0.000004,0.008698
408,7,0.000796,18,400,0.000004,400,0.000005,0.000001,0.008846
409,7,0.00081,21,400,0.000004,400,0.000004,0,0.008996
410,7,0.000823,21,400,0.000004,400,0.000005,0.000006,0.009149
411,7,0.000837,21,400,0.000004,400,0.000006,0.000012,0.009305
412,7,0.000852,21,400,0.000004,400,0.000008,0.000018,0.009463
413,7,0.000866,21,400,0.000005,400,0.000009,0.000024,0.009624
414,7,0.000881,21,400,0.000005,400,0.00001,0.000031,0.009787
415,7,0.000896,21,400,0.000005,400,0.000011,0.000037,0.009954
416,7,0.000911,21,400,0.000005,400,0.000013,0.000043,0.010123
417,7,0.000927,21,400,0.000005,400,0.000014,0.00005,0.010295
418,7,0.000942,21,400,0.000006,400,0.000015,0.000057,0.01047
419,7,0.000958,21,400,0.000006,400,0.000017,0.000063,0.010648
420,7,0.000975,21,400,0.000006,400,0.000018,0.00007,0.010829
421,7,0.000991,18,400,0.000006,400,0.000019,0.000076,0.011013
422,7,0.001008,18,400,0.000007,400,0.000018,0.000068,0.0112
423,7,0.001025,18,400,0.000007,400,0.000017,0.00006,0.011391
424,7,0.001043,18,400,0.000007,400,0.000016,0.000052,0.011584
425,7,0.00106,18,400,0.000007,400,0.000015,0.000044,0.011781
426,7,0.001078,18,400,0.000008,400,0.000014,0.000037,0.011981
427,7,0.001097,18,400,0.000008,400,0.000012,0.00003,0.012185
428,8,0.001115,18,400,0.000008,400,0.000011,0.000023,0.012392
429,8,0.001134,18,400,0.000008,400,0.00001,0.000017,0.012603
430,8,0.001154,18,400,0.000009,400,0.000009,0.000011,0.012817
431,8,0.001173,18,400,0.000009,400,0.000008,0.000006,0.013035
432,8,0.001193,18,400,0.000009,400,0.000007,0.000001,0.013257
433,8,0.001213,21,400,0.00001,400,0.000006,0,0.013482
434,8,0.001234,21,400,0.00001,400,0.000007,0.000009,0.013711
435,8,0.001255,21,400,0.000011,400,0.000009,0.000017,0.013944
436,8,0.001276,21,400,0.000011,400,0.000011,0.000026,0.014181
437,8,0.001298,21,400,0.000011,400,0.000013,0.000035,0.014423
438,8,0.00132,21,400,0.000012,400,0.000015,0.000044,0.014668
439,8,0.001343,21,400,0.000012,400,0.000016,0.000053,0.014917
440,8,0.001365,21,400,0.000013,400,0.000018,0.000063,0.015171
441,8,0.001389,21,400,0.000013,400,0.00002,0.000072,0.015429
442,8,0.001412,21,400,0.000014,400,0.000022,0.000082,0.015691
443,8,0.001436,21,400,0.000014,400,0.000024,0.000091,0.015958
444,8,0.001461,21,400,0.000015,400,0.000026,0.000101,0.016229
445,8,0.001485,18,400,0.000015,400,0.000028,0.00011,0.016505
446,8,0.001511,18,400,0.000016,400,0.000026,0.000098,0.016785
447,8,0.001536,18,400,0.000016,400,0.000024,0.000086,0.017071
448,8,0.001562,18,400,0.000017,400,0.000023,0.000075,0.017361
449,8,0.001589,18,400,0.000017,400,0.000021,0.000064,0.017656
450,8,0.001616,18,400,0.000018,400,0.00002,0.000053,0.017956
451,8,0.001644,18,400,0.000019,400,0.000018,0.000043,0.018261
452,8,0.001671,18,400,0.000019,400,0.000016,0.000033,0.018572
453,8,0.0017,18,400,0.00002,400,0.000015,0.000024,0.018888
454,8,0.001729,18,400,0.000021,400,0.000013,0.000015,0.019209
455,8,0.001758,18,400,0.000021,400,0.000012,0.000008,0.019535
456,8,0.001788,18,400,0.000022,400,0.00001,0.000002,0.019867
457,8,0.001818,21,400,0.000023,400,0.000008,0,0.020205
458,8,0.001849,21,400,0.000024,400,0.000011,0.000012,0.020549
459,8,0.001881,21,400,0.000025,400,0.000013,0.000024,0.020898
460,8,0.001913,21,400,0.000025,400,0.000016,0.000037,0.021253
461,8,0.001945,21,400,0.000026,400,0.000018,0.000049,0.021614
462,8,0.001978,21,400,0.000027,400,0.000021,0.000062,0.021982
463,8,0.002012,21,400,0.000028,400,0.000023,0.000075,0.022356
464,8,0.002046,21,400,0.000029,400,0.000026,0.000088,0.022736
465,8,0.002081,21,400,0.00003,400,0.000029,0.000101,0.023122
466,8,0.002116,21,400,0.000031,400,0.000031,0.000115,0.023515
467,8,0.002152,21,400,0.000032,400,0.000034,0.000128,0.023915
468,8,0.002189,21,400,0.000033,400,0.000037,0.000142,0.024322
469,8,0.002226,18,400,0.000035,400,0.000039,0.000154,0.024735
470,8,0.002264,18,400,0.000036,400,0.000037,0.000137,0.025155
471,8,0.002302,18,400,0.000037,400,0.000035,0.000121,0.025583
472,9,0.002342,18,400,0.000038,400,0.000032,0.000105,0.026018
473,9,0.002381,18,400,0.00004,400,0.00003,0.000089,0.02646
474,9,0.002422,18,400,0.000041,400,0.000028,0.000074,0.02691
475,9,0.002463,18,400,0.000042,400,0.000025,0.00006,0.027368
476,9,0.002505,18,400,0.000044,400,0.000023,0.000046,0.027833
477,9,0.002548,18,400,0.000045,400,0.000021,0.000034,0.028306
478,9,0.002591,18,400,0.000047,400,0.000019,0.000022,0.028787
479,9,0.002635,18,400,0.000048,400,0.000016,0.000012,0.029277
480,9,0.00268,18,400,0.00005,400,0.000014,0.000003,0.029774
481,9,0.002725,21,400,0.000052,400,0.000012,0,0.03028
482,9,0.002772,21,400,0.000053,400,0.000015,0.000018,0.030795
483,9,0.002819,21,400,0.000055,400,0.000019,0.000036,0.031319
484,9,0.002867,21,400,0.000057,400,0.000023,0.000055,0.031851
485,9,0.002915,21,400,0.000059,400,0.000026,0.000074,0.032393
486,9,0.002965,21,400,0.000061,400,0.00003,0.000093,0.032943
487,9,0.003015,21,400,0.000063,400,0.000034,0.000112,0.033503
